product_name,product_review,similarity_score,sentiment_score
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"750 ml bottle shared @ tkrjukoffs CCB Day tasting. Pours oily pitch black with a fizzy very dark chocolate brown head that quickly dissipates without leaving much trace. Smell is sweet with roasted malts, vanilla, high quality dark chocolate, cinnamon, dark roast coffee, bourbon, burnt wood, roasted coconut, vanilla, cocoa powder, red chilis, toffee, nougat, tar, brown sugar and alcohol. Taste is intense, sweet and very tiny sour with roasted malts, roasted coconut, high quality dark chocolate, resinous wood, smoked chili, bourbon, nougat, earthy tobacco, brown sugar, dark roast coffee, tar, alcohol, vanilla and hints of pine and lemon zest. Mouthfeel is intense, creamy, boozy, tiny tart and full bodied. Finish is sweet and bitter with dark chocolate, coffee, cocoa powder, earthy tobacco, bourbon, roasted nuts, nougat and vanilla. A tad bit too boozy compared to regular Hunahpu.",0.044992127066584744,0.7845
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Bottle at CCB Day, Sätila 2012-07-07. Pitch black beer with a nice dark brown head. Vanilla aroma, chocolate, mint, whisky, roasted, cocoa powder, candy, caramel, woody notes, dark chocolate. Whisky flavor, dark chocolate, vanilla, milk, roasted, caramel, cocoa, figs, raisins, soot, oak notes. Loads of chocolate, wonderful body. Long chocolate finish with cocoa, mint, figs and hop notes.",0.0,0.7579
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Bomber @ CCB Day. Pours oily pitch black with a nice creamy dark brown shortlived head. Aroma is mint cocoa coffee whiskey oaky vanilla chcolate, quite fullbodied. Flavor is so nice; tingly on tounge, velvety peppery hot chcolate coffee whiskey..... the lot. Great hot whiskey sweet chocolte finish.",0.0,0.9136
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Vertical tasting of the straight Hunahpu - rum, whisky and bourbon barrel aged.
   Hunahpu vintage 2011: pours pitch black with no head. Aromas of liquorice, vanilla, drop/anice and cinnamon on top of intense roaste malt and dark bittersweet choclate. Full full body, leaving a thick cover over the palate, all aromas coming back in the taste, finishing quite spicy and peppery, softly tinkling the back throat. A real treat. Certainly worth it’s money. 4.6/5
   Hunahpu Rum Barrel Aged 2011: much more peppery in the mouthfeel (added with the alcohol warmt of the rum). Nose has more berries and raisins. 3.9/5
   Hunahpu Whisky Barrel Aged 2011: nose has almond and shoe polish, intensity is more subtle than the straigt one and rum one. Actually, I liked this the best when it comes to aroma. 4.5/5
   Hunahpu Bourbon Barrel Aged 2011: (from notes): biggest wauw is the salty finish. 4.1/5",0.0,0.926
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Barrel-Aged Hunahpu’s tasting! Thanks to all the guys in the tasting group who helped make this happen.

The beer is, like all of the Hunahpu’s variants, profoundly dark. Ominous black with a thick, oily beige head. An awesome appearance for an imperial stout. Lacing stains the glass.

The aroma offers some whiskey/booze, roast. Again, not a grandiose aroma, but what’s there smells attractive.

The flavor is a bit more forward than the bourbon version, with a slight whiskey kick in the finish. Delicious.

Full bodied with moderately low carbonation. Smooth on the palate with alcohol pretty tame.

Overall, very good beer. Very glad for the opportunity to sample this.",0.0827605888602368,0.9837
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Draft at Cigar City during Hunahpu Day 2012. 

Pours pitch black with a dark mocha head that quickly settle into a thick, lasting ring. Sporadic streaks of lace left behind. 

Strong barrel character in the aroma aroma with a prominent whiskey presence. Subtle toasted oak with sweet and roasted malt notes underneath.  Hints of chocolate, toffee, hazelnut and coffee.  Subtle vanilla and peppers.  Peppers seem to be muted by this treatment. 

Thick bodied and viscous with a strong barrel presence that gives off lots of whiskey and toasted oak that dominates the flavor.  Some vanilla and toasted coconut as well.   The strong barrel flavors are followed by sweet and roasted malts that become more prominent as it warms.  Lots of chocolate with a mix of sweet and roasted notes along with some coffee bean, caramel and toffee.  The cinnamon and peppery heat show up toward the finish but again are slightly muted by the strong whiskey flavor.  Decent amount of heat but abv is nicely masked.  Another solid Hunahpu treatment.  Viscous and complex yet still pretty easy to drink.  The barrel presence is a bit strong for my liking but it doesn’t hurt the flavor too much.",0.04867923835112355,0.9879
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Thanks GT!! Nose holds spicy pepper, chocolate, barrely burn, wood, and boozy aggression. Touch of chili pepper, bitter cocoa, espresso, dry roast, and beautiful oaky whiskey presence. So delicious.",0.0,0.8809
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Courtesy of Dak.  Pours a dark brown color with a thin espresso head.  Aroma has some awesome whiskey notes, but also a bit of vanilla, chocolate and peppers.  Taste is sweet as you’d expect.  Full bodied and sticky.  Really awesome.",0.1414213562373095,0.9319
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,Über black with a nice thick dark head.  Aromas of deep roasted malt and barrel.  Flavor very roasted with lots of chocolate and ash.  Light spice with lots of the whiskey barrel.  Good stuff.,0.0,0.6908
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Pours pitch black with thick tan head.  Sticky lacing.  Aroma is dark chocolate, toffee, espresso, vanilla, coconut, small amount of whiskey.  Whiskey flavor is balanced and not overpowering.  Flavor follows nose with thick, chewy palate.  Leaves a nice sweet and slightly bitter film on the tongue.  Can’t say enough about it.",0.0,0.5095
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"black, tan large bubbled head. Nose is burnt raisin, wood, tar, light heat. Flavor is more wood and heat, especially through mid, charred as well, light plum and milk chocolate through finish, lightly stinging sugar but balanced and dry for cigar city, meaning still a final OG that’s higher than any starting OG from Jandrainoiulle.",0.0,0.1406
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Wow - this is a huge beer! You get tons of the spicy whiskey barrel on the aroma and even more on the flavor! The aroma also brings some vanilla notes and a bit of spice. The flavor brings sweet whiskey vanilla notes on a toasted stout, but the barrel definitely dominates.",0.0,0.87
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Opaque black with a medium tan head that left nice lacing on the glass. Roasted malts, chocolate, vanilla, wood, bourbon, light alcohol.",0.0,0.4215
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Slightly less sweet and a touch less astringent and ashy than the brandy. Slightly better overall,  but still nothing to get excited about. The Whisky notes are rather unimpressive.",0.0,-0.483
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,Thanks GT! Uber black pour with a thick rich brown head. Earthy chocolate cocoa nib and caramel toffee lead to chilli and bakers chocolate. Excellent barreling on this one. Super thick and rich with great carbonation.,0.26726124191242434,0.9774
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"750mL blue wax. Pours ink with a larger, deep mocha head. Huge formation. No lace. Rich, tawny barrel with excellent milk chocolate. Really nice nose here finally.  Taste is quite rich, spicy, with acidic lemon and sharp tangy dark chocolate. Really nice stuff here. Very dry and bitter palate. Not as lemon heavy as the Apple Brandy BA version and no green olive nose. Very dry in the palate though. Almost too dry. Paired this with some salted dark chocolate. Brings out some excellent body complexities. I like this version of Hunahpu, though I doubt it will ever be a favorite of mine.Subtle bite in the end with spicy cinnamon chocolate and lemon twang. Good stuff. First Hunahpu that I’ve actually liked. Excellent complexities, dry, no sugar overload, no green olive.",0.11704114719613055,0.9733
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Bottle. Pours opaque black with average, fizzy dark tan head; short retention and no lacing.  Aroma is whiskey, woody notes, roasted malt, dark chocolate, light smoke, and espresso.  Flavor is heavy malt and some supporting dark fruit esters; whiskey and espresso undertones throughout; dry, ashy finish. Full body, medium carbonation, and high warmth.",0.0,0.5719
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Bottle shared by GT2.  Pours opaque with a small, fizzy tan head, short retention with spare lacing.  Aroma is dark chocolate, roast malt, oak and whiskey, light vanilla and tobacco with earthy hops.  Flavor is dark malt dominant, spicy whiskey, oak, dark fruity esters and a sweet finish.  Full body, high warmth and light carbonation.",0.0,0.8126
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Bottle courtesy of GT2, tahnk you sir!  Almost black, dark brown head.  Aroma of tawny port, vanilla, coffee. Taste of Italian chocolate soda and espresso, with heat at the finish. Very nice.",0.0,0.7082
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,A truly fantastic beer. Strong whiskey. Aroma and delivers on the flavor. Loses a little of the peppers but replaced by whiskey,0.0,0.5789
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"From notes.  First reviewed 10/31/2011.  Poured from a 750 mL bottle into a tulip. Taste side by side with 2011 Hunahpu’s and the Virgin Oak Aged Hunahpu’s.

The pour is a gorgeous chocolate ebony color with a tightly wound chocolate colored creamy head. Eventually fading to a collar, a little bit of lace is left down the sides of the glass.

I did not think that Hunahpu’s aroma could improve, but aging in these whiskey barrels managed to do it. Sweet whiskey, dark chocolate, roasted malt, vanilla, and a bit of coffee blend and balance ever so nicely.

The flavor is phenomenal as well. Dark chocolate works in with sweet whiskey flavors, cinnamon, vanilla, roasted malt, a bit of espresso and cream. Some light dry oak tannins come in toward the middle, mixing with more chocolate and whiskey toward the end. 

With an incredibly thick body, the flavors really have a chance to settle on the tongue. The carbonation is on the light side, which really lets all of the flavors come through. A strong sticky flavor rests on the tongue and lips. 

So balanced, so incredible. This is one of the top beers I have ever had.",0.0,0.9831
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Bottle with friends, courtesy of doodler. Muchas gracias, Scott! Black appearance with a small dark brown head. Toffee, somewhat peppery spicy, vanilla, dark chocolate, light whiskey aroma. Deep chocolate, rich caramel, chocolate spicy, vanilla, toffee/whiskey flavor with more pepper spiciness on the finish.",0.09805806756909201,0.8588
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Thanks to KickInChalice for the chance to try this.  Chocolate brownie and vanilla bourbon on the nose.  Some alcohol as well.  Hard to believe they’ve improved the regular, but they have.  Impressive.  Pour is beautiful – viscous, super dark, a touch of dark brown head.  Flavor is incredible.  Rich chocolate, vanilla, bourbon, a bit of cinnamon.  Viscous, thick, rich, decadent.  Without a doubt one of the best beers I’ve had.",0.19245008972987523,0.9914
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"750 with gobs of blue wax - Bill took about 15 minutes to get through the thing.. Glad he had a Sawzall and a mini-blowtorch. Poured black as night with an oily thin head. Big Stranahan whiskey nose and vanilla aromas. Taste is thick with dark chocolate, whiskey-soaked wood chips, Nilla wafers and cocoa puffs. Sticky sweet but nice finish. Residual spices and roasted malts make this one a winner. Yummy stuff....",0.0,0.9552
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Pour out of 750 mL bottle, this one big thanks to Scott. Thick black pour with dark chocolate brown head, oily out of the bottle but plenty of carbonation.  Aroma brought big vanilla, sweet caramel and chocolate notes, bitter espresso bean with a hint of the whiskey poking through.  Taste is similar, with vanilla and sweet fruits up front going into bitter earthy spice, chocolate and espresso, hints of whiskey in there but fairly subtle once again, finishing fairly dry and sweet.",0.0,0.7615
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"750 ml bottle poured a translucent dark brown nearly black with a small lingering brown head. Aromas of whiskey, roastiness, dark chocolate, light pepper and light vanilla. Palate was medium to full bodied and smooth with a warming finish. Flavors of bitter chocolate, cinnamon, vanilla and light whiskey with a smooth warming lingering cinnamon finish.",0.0870388279778489,-0.1531
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Big thanks to Dak for this one. ours deep darkness with hints of the classic Hunahpu infra red edges, mocha head and fully dark staining sheets along the inner edges of the glassware. The aroma offers up dark roasted maltiness, dark chocolate, chocolate flavored marshmallows, smooth sweet whiskey and faint chili pepper meat. The taste is smooth yet brighter and punchier after trying that rum treatment. I get smooth whiskey rolling into coconut, dark roasted maltiness and velvety dark chocolate goodness. I also get growing chili pepper heat that only attains a mild influence over the experience into finish on a velvety dark chocolate carpet ride, oh man! Great barrel time here where I get a pleasing dose of the amazing base beer but the whiskey didn’t lend the soft pillowy smoothness the rum treatment somehow mustered up.",0.0,0.901
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Part of our Hunahpu’s vertical/horizontal tasting. Growler poured into tasting glass.

A - Like Hunahpu’s. Black, tan-colored head, thin collar, wisps.

S - The whisky is the perfect compliment to the base beer. The chili notes, smooth booze, oak, vanilla and chocolate are excellent. The spices aren’t all too forward, but you can pick them out, if you concentrate. 

T - Excellent stuff. I don’t really pick out any chili, but the chocolate sweetness of the base beer mixed with the whiskey is just delicious! Burnt sugars, oak, vanilla, chocolate, smooth booze and light char. All work together wonderfully.

M - Full body, rich and smooth, motor oil, creamy finish.

O - My favorite of the 2011 variants but not quite as good as the Brandy version from 2010. I think this will be even better in a year or so, as the booze is still pretty in-your-face (yet still excellent). Would search out again for sure!",0.06375767130633382,0.9934
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Tasted side-by-side with regular, Bourbon, Rum, and Virgin Oak. Thanks to everyone for making this happen. Served in a Cigar City snifter.

Pours a deep brown color with a thin light mocha head. Small cap and a bit of lacing. The nose carries some faint whiskey along with backing chocolate, vanilla, cinnamon, and chiles. The base beer is much more prominent here than in the Rum and Bourbon versions. The flavor has a good whiskey backing plus chocolate, roast, and some nice spicing. Medium body with good carbonation. Quite tasty, but not quite at the level of the other barrel-aged blends. Boom.",0.0,0.7681
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Bottle thanks to GRG1313. Blue Label and Purple wax. Pours with a inky black hue. Very dark with a deep brown head. Looks both imposing and beautiful as do most CCB Imperial Stouts. Aromas are of rummy flavors, spicy, bready, chocolate, sweet, whiskey, fudge and a lot of alcohol. Quite hot. Flavors are biscuity and bready, mild roast, chocolate, whiskey and boozy. Mild cinnamon. A bit of a dry chalkiness that I tend to get on all of the Hunahpu beers. Lighter carbonation. Very full bodied.",0.08908708063747478,0.8555
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Bottle generously shared by Dak @ Woodshed 1.0!  Another insanely black pour with a dark chestnut head.  The glass is now cocoa permanently with back to back Hunahpu pours!  Bold whisky, baker’s chocolate, dark fruit, vanilla, wood, raisin and cinnamon find their way to the senses.  Chewy and assertive.  A really great beer!",0.0,0.9196
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Served side by side with a few other of the variants served in a Cigar City snifter because I can.

Beer is black with a thin brown head with some lacing, decent retention, moderate to low carbonation.

Aroma is sweet, oaky, strong liquor aroma, definitely bourbon / whiskey in the nose, quite strong.

This beer has a mild bite to it, strong, thinner than the virgin oak, boozier too, the whiskey and oak flavors sit on top of the backbone of the beer, interesting. The liquor is almost an after thought in this one, my third favorite of the night.",0.0,0.9638
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Appearance: Pours dark brown. Looks very thick. Leaves an iodine coating on the glass. No head. Pours like motor oil. 



Aroma: Sweet whiskey, vanilla and booze, dark chocolate. Cinnamon raisin toast.



Taste: Whiskey, dark chocolate covered raisin, spirit soaked wood. Roasty aftertaste.



Mouthfeel: Silky thick , spicy bubbles.



Overall: An amazing tasty treat.  Call me crazy, but while this is at the top of my list of one of my favorite categories of beer, I’d probably take ’regular old’ Hunahpu over this hard to get beer.",0.0,0.8591
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Damn!! Black. Brown head. Jesus. This is fucking amazing. Booze, smoke, sweet fucking goodness. Kudos Joey and Wayne. Wow.",0.0,0.9489
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Damn, this one is tremendous too. I’m having a stellar beer day. Incredible black pour with big noted of chocolate, vanilla, roasted malts and whiskey.

The flavors match teh aroma with the addition of nut and wood.

A+ work.",0.0,-0.4019
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"thanks to adam for sharing this one. Pours black tan head, nose smoke, char, Fl chocolate, chili pepper, smoke, vanilla, some cinnamon, good heat too, thick body bigger than virgin oak, excellent stuff.",0.0,0.9062
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"bottle... my favorite of the variants, very balanced, smooth whiskey finish, still can taste a lot of the base... very good",0.0,0.7346
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"750 ml bottle from fishingnet. Thanks, Ben! Pours a rich thick blackish hue, dark and black ominous. Opaque and inky. A thicker dark brown head sits atop, cakes and laces well. Aromas are chocolate chip cookies, some whiskey, oak, vanilla, and gentle spice. Some mellow vanilla, lots of cocoa, roasty and sweet caramel, toffee, and biscuits. Gentle toast. Vanilla and touches of cinnamon touch, but pepper seems muted. A touch of butter and creamy caramel. Initial is thick and big, an enveloping way of cocoa and caramel, roast and toast. Whiskey, vanilla and oak tannins, gentle spirit. Big and rich, offering some good big flavors. A bit sweet. Into the middle touches of spice and more sweet and barrel presence, the pepper doesn’t show up till the finish and lingers a bit. Gentle spice, mellow whiskey, big sweet and roasty melange of flavors. The ashy and roast, some smoke and gentle pepper picks up in finish and lingering on. Still covers up the cinnamon too much. The barrel is well executed and plays well, but I still think the barrel and aging with this beer covers up some of the best stuff about Hunah. Very nice. Significantly thicker and sweeter than the base 2011. Still love the base more but this is a very nice beer. The nuance of the regular is just lost fairly easily here, some pepper still remains but all that life from the cinnamon and toast, vanilla and even pepper strength. Great beer.. But when you drink it side-by-side with the base, it’s just hard to compare.",0.08006407690254355,0.9978
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,750ml bottle. Thanks to Adam for contributing this offering... Again with a thick viscous pure deep black hue and topped with a moderate darker tan head that receded to a thin ring around the edges of the glass... Butterscotch and caramel upfront in the aroma with softer more mellow whiskey notes. Vanilla surfaces more through the middle and finish.  Soft to moderate pepper nicely finishes things off... Flavors fail to deviate much from the aroma with solidified with charred chocolate oites to pair alongside a soft gentle whiskey presence. A light to medium pepper presence meshes nicely late and prolongs through the finish. Thick consistency throughout. Nicely executed. Original > whiskey > virgin oak at this point.,0.0,0.9062
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Almost black in color with a small tan head.  Rich whiskey aroma and tons of vanilla.  There is a ton of sweet milk chocolate aroma to it as well.  Mildly roasty too.  The flavor is intense in all facets.  Lots of whiskey, vanilla, and chocolate.  Very rich and decadent.",0.2357022603955158,0.9168
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Brought by KickinChalice to our Halloween whale tasting.  Thanks a bunch Blake.  Pours a thick motor oil black with a fair amount of chocolate colored head.  Beautiful nose on this, sweet bourbon, oak, bakers chocolate, brown sugar, and a little caramel.  Oh my god this is delicious!  The depth of the taste is incredible, the beer starts out whiskey and oak and finishes with lingering notes of dark chocolate/chocolate chips.  Full mouthfeel with soft carbonation.  The finishes lingers exceptionally well. I had my concerns given that Hunahpu tends to age poorly, but this beer is masterpiece.",0.0,0.9504
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"750mL bottle, courtesy of wavers1. Thanks, man! Pours a dark, dark chocolate color; plenty oily, modestly sized fine-bubbled dark-brown head. Dark chocolate, spiciness, cocoa, and a lightly sharp bourbon character; quite nice with no harsh edges. Full mouthfeel; light carbonation; layers of cocoa, dark chocolate, spicy chili, and cinnamon; just a very different beast from the Pappy Dark Lord: more reserved, focused, unique. A delicious, non-trivial BA impy stout.",0.0,0.8933
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"bottle courtesy of freshbeercesar, thank you so much! had this next to pappy dark lord, and was very surprised to find this beer more cloying. a very boozy and thick stout, has the uberviscous body as usual, all the spices and all the barrel are there, slightly distracted by the palate. this is one of the rare cases where i am gonna give a slight edge to the base beer it think. very slight. looking forward to trying the other variations and seeing if its across the board or just with this particular treatment. world class stuff, hope i get to try this one in about a year or so!",0.0,0.8508
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Huge whiskey aroma, chocolate hits big in the flavor then bam the coffee kicks in, then cholos all about 30 sec apart. This is simply amazing. Jesus Christ.",0.0,0.7269
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"outrageous! in a good way. full of black oily inky chocolate fudge and balanced with vanilla. flowery sweet and banana with cinnamon, an amazing aroma somewhat boozy in caramel with some malt wafting thru. white and green pepper as it strikes me. burnt and ashy. not overly whiskey like to me but...",0.0,0.5239
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Thanks to FittyBelair for the share! At a small tasting to try out the different treatments of hunahpu’s side-by-side and this one impressed me the most. Poured the typical hunahpu’s inky black with a thin brown, mocha head that dissipated into lacing soon after. The Nose threw me for a loop! Got this big waft of dark chocolate fudge, little bit of ripened banana and a mellow bit of vanilla . . . I could have sworn I was about to eat a banana split! The palate followed in step with the exception of the banana which had disappeared. Cinnamon, vanilla, cocoa and a faint touch of chili. I was happy except it left e wondering what happened to the whiskey. But I did not wonder that for long! The back-palate moved in slowly, delivering  the full range of stranahan flavors and a mild amount of alcohol warmness. Exceptional!",0.0,0.8726
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Bottle, shared at the Coffee District.  Joan Jett black pour with a chocolate head.  Aromas of roasted malts and booze.  OUTSTANDING...  This is my favorite of all the treatments.  The chocolate, vanilla, and caramel flavors are more pronounced and blend superbly with the booze, roasted malts, cinnamon, and peppers.  Simply Amazing....",0.0,0.6597
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Pours a nice black body with an almost black head as well. The aromas were spicy, full of smoky coffee and chocolate, with a nice alcoholic presence as well. Altogether the scent resembles a dry erase marker and it wasn’t that bad at all! The taste was rich and bold, LOADS of hops, coffee and roasted malts - some sweet chocolate and smooth spicy alcohol too. Finished nice and mellow with a dry nutty/herbal funk. This beer was fantastic, and one of the most complex brews I’ve encountered. Thanks to OmegaX for sharing!",0.086386842558136,0.9781
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Incredible. Nose is full of decadent aromas. Huge nose of vanilla, roast, some chocolate/mocha notes, whiskey and alcohol notes with some slight ethanol/permanent marker. Woah. Pours darker than a black hole with equally dark head. Amazing. Taste is slightly boozy but not much for such a big beer. Tastes like fudge and mocha with some roast and vanilla notes coming through. I like the whiskey and alcohol notes being in the background, adding a nice balance to this one. The heat is not lost at all from the chiles and a definite earthy tone gained from them is very appealing. Overall, this is a wonderful beer that everyone should have the chance to try.",0.0,0.9823
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Thanks to the kind soul who shared this one.  Pours the color of obsidian night with some dark tan head.  Nose is legendary: roast, chocolate, vanilla, whiskey, hint of booze with bits of spice and pepper.  Flavor is equally wonderous: roast, slight ash, chocolate, vanilla, whiskey, pepper, slight mallow, and spices.  The balance is outstanding, the base beer is great, and the overall experience is symphonic.  Amazing beer with medium to full body and lingering sweet Hunahpu finish.",0.0,0.9738
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Bottle…  This beer rocks!… Pitch black ale that pours as thick and chunky as 250K-mile engine oil. Miniscule, creamy, hurricane-patterned, brown head. The aroma is a deep, dark swirl of ethanol, dried plum, blackstrap molasses, fudge, cinnamon, vanilla and fruity whiskey. Full-bodied and chewy with laid-back carbonation.  The burnt, bittersweet flavor is a medley of fudge, vanilla, coconut and unsweetened dark chocolate. A touch acrid. Finishes burnt and moderately bitter. As usual, the Stranahan’s barrel has added so much to the base beer while taking away so very little. It’s now officially my new favorite type of barrel for the aging of beer. World class stuff!",0.07580980435789034,-0.1739
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,Pour is deep syrupy molasses black again. Smell is very pungent with large amounts of vanilla sage cherry a little ash. Taste is vanilla bomb charcoal a lot of red pepper some ancho sweetness little bit of alcohol.,0.0,0.0
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"9/27/11. 750mL bottle. Absolute pitch black pour with a frothy, bubbly brown head that fades quick but laces a ton. Aroma packs a whiskey punch, more subtle than the bourbon, and not a deep, with a bit of vegetal aspects, vanilla, and coffee. Nice Hunahpu flavors - ashy, vegetal, vanilla, and chocolate - with a touch of whiskey and a bit of sourness. Very nice but I preferred the bourbon version.",0.0,0.8334
Bell's Black Note Stout🇺🇸Stout - Imperial,"Sample thanks to Ken. Pours jet black with small dirty tan head that fades. Aroma is boozy dried fruit, chocolate, coffee, treacle, roast malt, whisky barrel comes through. Taste is boozy dried fruit, chocolate, coffee, treacle, roast malt, hint of smoke, solid boozy bourbon vibes. Held up well. Solid classic impy.",0.0,0.5106
Bell's Black Note Stout🇺🇸Stout - Imperial,"Rich, thick stout, one to open when you can have friends over, high alcohol but very complex barrel notes.",0.2357022603955158,0.5719
